subject,trial,movement,data_leg,variable,net,positive,negative
FAILTCRT01,FAILTCRT01_SDP07,sdp,pivot,arm_rot_moment,-1.125129168,0.044028761,-1.169157928
FAILTCRT01,FAILTCRT01_SDP07,sdp,pivot,ankle_angle_moment,-27.82661905,1.382724568,-29.20934362
FAILTCRT01,FAILTCRT01_SDP07,sdp,pivot,elbow_flex_moment,5.931775101,5.931775101,0
FAILTCRT01,FAILTCRT01_SDP07,sdp,pivot,subtalar_angle_moment,7.606730686,8.185907102,-0.579176416
FAILTCRT01,FAILTCRT01_SDP07,sdp,pivot,pro_sup_moment,0.019374722,0.022964184,-0.003589462
FAILTCRT01,FAILTCRT01_SDP07,sdp,pivot,mtp_angle_moment,-0.092813922,0.00040174,-0.093215662
FAILTCRT01,FAILTCRT01_SDP07,sdp,pivot,wrist_flex_moment,0.513784887,0.513784887,0
FAILTCRT01,FAILTCRT01_SDP07,sdp,pivot,wrist_dev_moment,-0.357863864,0,-0.357863864
FAILTCRT01,FAILTCRT01_SDP08,sdp,nonpivot,hip_flexion_moment,-16.09797439,12.99992732,-29.09790171
FAILTCRT01,FAILTCRT01_SDP08,sdp,nonpivot,hip_adduction_moment,-49.98109557,7.493644234,-57.47473981
FAILTCRT01,FAILTCRT01_SDP08,sdp,nonpivot,hip_rotation_moment,7.535484551,11.94970227,-4.414217718
FAILTCRT01,FAILTCRT01_SDP08,sdp,nonpivot,lumbar_extension_moment,52.84196365,52.93584768,-0.093884035
FAILTCRT01,FAILTCRT01_SDP08,sdp,nonpivot,lumbar_bending_moment,10.712219,17.66726102,-6.955042015
FAILTCRT01,FAILTCRT01_SDP08,sdp,nonpivot,lumbar_rotation_moment,1.318947874,8.801822901,-7.482875027
FAILTCRT01,FAILTCRT01_SDP08,sdp,nonpivot,knee_angle_moment,-36.07111052,7.170164162,-43.24127468
FAILTCRT01,FAILTCRT01_SDP08,sdp,nonpivot,arm_flex_moment,2.985303387,3.02663138,-0.041327992
FAILTCRT01,FAILTCRT01_SDP08,sdp,nonpivot,arm_add_moment,11.34165451,11.34165451,0
FAILTCRT01,FAILTCRT01_SDP08,sdp,nonpivot,arm_rot_moment,-0.587431154,0.258405833,-0.845836988
FAILTCRT01,FAILTCRT01_SDP08,sdp,nonpivot,ankle_angle_moment,-55.09925415,0.680135347,-55.7793895
FAILTCRT01,FAILTCRT01_SDP08,sdp,nonpivot,elbow_flex_moment,5.223451408,5.223451408,0
FAILTCRT01,FAILTCRT01_SDP08,sdp,nonpivot,subtalar_angle_moment,17.40971399,17.69096462,-0.281250632
FAILTCRT01,FAILTCRT01_SDP08,sdp,nonpivot,pro_sup_moment,0.024990317,0.030361334,-0.005371017
FAILTCRT01,FAILTCRT01_SDP08,sdp,nonpivot,mtp_angle_moment,-0.089363513,0,-0.089363513
FAILTCRT01,FAILTCRT01_SDP08,sdp,nonpivot,wrist_flex_moment,0.44982858,0.44982858,0
FAILTCRT01,FAILTCRT01_SDP08,sdp,nonpivot,wrist_dev_moment,-0.294228028,0.005105313,-0.299333341
FAILTCRT01,FAILTCRT01_SDP08,sdp,pivot,hip_flexion_moment,-8.933556159,19.52852703,-28.46208319
FAILTCRT01,FAILTCRT01_SDP08,sdp,pivot,hip_adduction_moment,-43.05511313,2.517650878,-45.57276401
FAILTCRT01,FAILTCRT01_SDP08,sdp,pivot,hip_rotation_moment,0.716400642,4.478574665,-3.762174023
FAILTCRT01,FAILTCRT01_SDP08,sdp,pivot,lumbar_extension_moment,52.84196365,52.93584768,-0.093884035
FAILTCRT01,FAILTCRT01_SDP08,sdp,pivot,lumbar_bending_moment,10.712219,17.66726102,-6.955042015
FAILTCRT01,FAILTCRT01_SDP08,sdp,pivot,lumbar_rotation_moment,1.318947874,8.801822901,-7.482875027
FAILTCRT01,FAILTCRT01_SDP08,sdp,pivot,knee_angle_moment,3.4934611,16.5382844,-13.0448233
FAILTCRT01,FAILTCRT01_SDP08,sdp,pivot,arm_flex_moment,4.011400492,4.171793502,-0.16039301
FAILTCRT01,FAILTCRT01_SDP08,sdp,pivot,arm_add_moment,8.612298188,8.612298188,0
FAILTCRT01,FAILTCRT01_SDP08,sdp,pivot,arm_rot_moment,-0.783294373,0.1304968,-0.913791174
FAILTCRT01,FAILTCRT01_SDP08,sdp,pivot,ankle_angle_moment,-26.17567852,1.41295756,-27.58863608
FAILTCRT01,FAILTCRT01_SDP08,sdp,pivot,elbow_flex_moment,5.647146638,5.647146638,0
FAILTCRT01,FAILTCRT01_SDP08,sdp,pivot,subtalar_angle_moment,6.110486646,6.67290686,-0.562420214
FAILTCRT01,FAILTCRT01_SDP08,sdp,pivot,pro_sup_moment,0.032312212,0.034227173,-0.001914962
FAILTCRT01,FAILTCRT01_SDP08,sdp,pivot,mtp_angle_moment,-0.088663817,0,-0.088663817
FAILTCRT01,FAILTCRT01_SDP08,sdp,pivot,wrist_flex_moment,0.508991349,0.508991349,0
FAILTCRT01,FAILTCRT01_SDP08,sdp,pivot,wrist_dev_moment,-0.301960283,0,-0.301960283
FAILTCRT01,FAILTCRT01_SDP09,sdp,nonpivot,hip_flexion_moment,-16.2542815,18.25604835,-34.51032985
FAILTCRT01,FAILTCRT01_SDP09,sdp,nonpivot,hip_adduction_moment,-62.08439558,7.283957688,-69.36835326
FAILTCRT01,FAILTCRT01_SDP09,sdp,nonpivot,hip_rotation_moment,7.657806595,12.0427157,-4.384909107
FAILTCRT01,FAILTCRT01_SDP09,sdp,nonpivot,lumbar_extension_moment,53.13074633,54.69119316,-1.560446824
FAILTCRT01,FAILTCRT01_SDP09,sdp,nonpivot,lumbar_bending_moment,7.577132708,14.37715495,-6.800022239
FAILTCRT01,FAILTCRT01_SDP09,sdp,nonpivot,lumbar_rotation_moment,1.028150735,10.65790944,-9.629758704
FAILTCRT01,FAILTCRT01_SDP09,sdp,nonpivot,knee_angle_moment,-25.58466658,13.75572961,-39.34039619
FAILTCRT01,FAILTCRT01_SDP09,sdp,nonpivot,arm_flex_moment,3.939647868,3.968212235,-0.028564367
FAILTCRT01,FAILTCRT01_SDP09,sdp,nonpivot,arm_add_moment,12.04573182,12.04573182,0
FAILTCRT01,FAILTCRT01_SDP09,sdp,nonpivot,arm_rot_moment,-1.03808631,0.203368694,-1.241455004
FAILTCRT01,FAILTCRT01_SDP09,sdp,nonpivot,ankle_angle_moment,-66.56179231,0.735266441,-67.29705875
FAILTCRT01,FAILTCRT01_SDP09,sdp,nonpivot,elbow_flex_moment,5.867352983,5.867352983,0
FAILTCRT01,FAILTCRT01_SDP09,sdp,nonpivot,subtalar_angle_moment,21.11204346,21.44329829,-0.331254825
FAILTCRT01,FAILTCRT01_SDP09,sdp,nonpivot,pro_sup_moment,-0.012089982,0.013701836,-0.025791817
FAILTCRT01,FAILTCRT01_SDP09,sdp,nonpivot,mtp_angle_moment,-0.095813414,0,-0.095813414
FAILTCRT01,FAILTCRT01_SDP09,sdp,nonpivot,wrist_flex_moment,0.438956012,0.438956012,0
FAILTCRT01,FAILTCRT01_SDP09,sdp,nonpivot,wrist_dev_moment,-0.429168204,0.000836712,-0.430004916
FAILTCRT01,FAILTCRT01_SDP09,sdp,pivot,hip_flexion_moment,-15.10139964,18.78276245,-33.88416209
FAILTCRT01,FAILTCRT01_SDP09,sdp,pivot,hip_adduction_moment,-44.69810678,2.033569337,-46.73167612
FAILTCRT01,FAILTCRT01_SDP09,sdp,pivot,hip_rotation_moment,-0.717023908,4.040725441,-4.75774935
FAILTCRT01,FAILTCRT01_SDP09,sdp,pivot,lumbar_extension_moment,53.13074633,54.69119316,-1.560446824
FAILTCRT01,FAILTCRT01_SDP09,sdp,pivot,lumbar_bending_moment,7.577132708,14.37715495,-6.800022239
FAILTCRT01,FAILTCRT01_SDP09,sdp,pivot,lumbar_rotation_moment,1.028150735,10.65790944,-9.629758704
FAILTCRT01,FAILTCRT01_SDP09,sdp,pivot,knee_angle_moment,10.33048358,18.74001223,-8.409528657
FAILTCRT01,FAILTCRT01_SDP09,sdp,pivot,arm_flex_moment,4.750160499,5.018384203,-0.268223703
FAILTCRT01,FAILTCRT01_SDP09,sdp,pivot,arm_add_moment,9.615049231,9.615049231,0
FAILTCRT01,FAILTCRT01_SDP09,sdp,pivot,arm_rot_moment,-0.895051631,0.208280432,-1.103332063
FAILTCRT01,FAILTCRT01_SDP09,sdp,pivot,ankle_angle_moment,-26.03933843,1.615881729,-27.65522016
FAILTCRT01,FAILTCRT01_SDP09,sdp,pivot,elbow_flex_moment,6.204378165,6.204378165,0
FAILTCRT01,FAILTCRT01_SDP09,sdp,pivot,subtalar_angle_moment,8.01249847,9.200894874,-1.188396404
FAILTCRT01,FAILTCRT01_SDP09,sdp,pivot,pro_sup_moment,0.005477092,0.017867979,-0.012390887
FAILTCRT01,FAILTCRT01_SDP09,sdp,pivot,mtp_angle_moment,-0.097586241,0.000293003,-0.097879244
FAILTCRT01,FAILTCRT01_SDP09,sdp,pivot,wrist_flex_moment,0.506308221,0.506308221,0
FAILTCRT01,FAILTCRT01_SDP09,sdp,pivot,wrist_dev_moment,-0.405755692,0,-0.405755692
FAILTCRT01,FAILTCRT01_SDP10,sdp,nonpivot,hip_flexion_moment,-10.35828231,17.71704758,-28.07532989
FAILTCRT01,FAILTCRT01_SDP10,sdp,nonpivot,hip_adduction_moment,-51.61448398,7.846601122,-59.4610851
FAILTCRT01,FAILTCRT01_SDP10,sdp,nonpivot,hip_rotation_moment,5.589324441,10.28952656,-4.700202116
FAILTCRT01,FAILTCRT01_SDP10,sdp,nonpivot,lumbar_extension_moment,42.50229091,45.0556531,-2.553362189
FAILTCRT01,FAILTCRT01_SDP10,sdp,nonpivot,lumbar_bending_moment,12.60713982,18.81553196,-6.20839214
FAILTCRT01,FAILTCRT01_SDP10,sdp,nonpivot,lumbar_rotation_moment,1.150874807,10.04869044,-8.897815633
FAILTCRT01,FAILTCRT01_SDP10,sdp,nonpivot,knee_angle_moment,-27.20113713,13.16534546,-40.36648258
FAILTCRT01,FAILTCRT01_SDP10,sdp,nonpivot,arm_flex_moment,3.835693382,3.837307561,-0.001614179
FAILTCRT01,FAILTCRT01_SDP10,sdp,nonpivot,arm_add_moment,11.44103275,11.44103275,0
FAILTCRT01,FAILTCRT01_SDP10,sdp,nonpivot,arm_rot_moment,-0.994578116,0.182313412,-1.176891529
FAILTCRT01,FAILTCRT01_SDP10,sdp,nonpivot,ankle_angle_moment,-67.65694188,0.453568435,-68.11051031
FAILTCRT01,FAILTCRT01_SDP10,sdp,nonpivot,elbow_flex_moment,5.480982245,5.480982245,0
FAILTCRT01,FAILTCRT01_SDP10,sdp,nonpivot,subtalar_angle_moment,20.92098667,21.03819775,-0.117211082
FAILTCRT01,FAILTCRT01_SDP10,sdp,nonpivot,pro_sup_moment,0.006360484,0.019061474,-0.01270099
FAILTCRT01,FAILTCRT01_SDP10,sdp,nonpivot,mtp_angle_moment,-0.091226436,0,-0.091226436
FAILTCRT01,FAILTCRT01_SDP10,sdp,nonpivot,wrist_flex_moment,0.44361554,0.44361554,0
FAILTCRT01,FAILTCRT01_SDP10,sdp,nonpivot,wrist_dev_moment,-0.359700575,0.003152565,-0.36285314
FAILTCRT01,FAILTCRT01_SDP10,sdp,pivot,hip_flexion_moment,-2.161080809,20.41666208,-22.57774289
FAILTCRT01,FAILTCRT01_SDP10,sdp,pivot,hip_adduction_moment,-44.0614828,3.025794626,-47.08727742
FAILTCRT01,FAILTCRT01_SDP10,sdp,pivot,hip_rotation_moment,-1.07052553,3.88954731,-4.96007284
FAILTCRT01,FAILTCRT01_SDP10,sdp,pivot,lumbar_extension_moment,42.50229091,45.0556531,-2.553362189
FAILTCRT01,FAILTCRT01_SDP10,sdp,pivot,lumbar_bending_moment,12.60713982,18.81553196,-6.20839214
FAILTCRT01,FAILTCRT01_SDP10,sdp,pivot,lumbar_rotation_moment,1.150874807,10.04869044,-8.897815633
FAILTCRT01,FAILTCRT01_SDP10,sdp,pivot,knee_angle_moment,-0.474603639,10.96657348,-11.44117712
FAILTCRT01,FAILTCRT01_SDP10,sdp,pivot,arm_flex_moment,4.640544772,4.859718204,-0.219173432
FAILTCRT01,FAILTCRT01_SDP10,sdp,pivot,arm_add_moment,8.746464636,8.746464636,0
FAILTCRT01,FAILTCRT01_SDP10,sdp,pivot,arm_rot_moment,-0.98107419,0.085365087,-1.066439277
FAILTCRT01,FAILTCRT01_SDP10,sdp,pivot,ankle_angle_moment,-24.52886759,1.544293382,-26.07316098
FAILTCRT01,FAILTCRT01_SDP10,sdp,pivot,elbow_flex_moment,5.901520275,5.901520275,0
FAILTCRT01,FAILTCRT01_SDP10,sdp,pivot,subtalar_angle_moment,6.864661086,7.457091033,-0.592429947
FAILTCRT01,FAILTCRT01_SDP10,sdp,pivot,pro_sup_moment,0.018414244,0.022863475,-0.004449231
FAILTCRT01,FAILTCRT01_SDP10,sdp,pivot,mtp_angle_moment,-0.093705604,8.81E-05,-0.093793692
FAILTCRT01,FAILTCRT01_SDP10,sdp,pivot,wrist_flex_moment,0.50844978,0.50844978,0
FAILTCRT01,FAILTCRT01_SDP10,sdp,pivot,wrist_dev_moment,-0.356772146,0,-0.356772146
FAILTCRT02,FAILTCRT02_SDP02,sdp,pivot,hip_flexion_moment,-8.36642867,27.46894125,-35.83536992
FAILTCRT02,FAILTCRT02_SDP02,sdp,pivot,hip_adduction_moment,-46.43516049,2.931875375,-49.36703587
FAILTCRT02,FAILTCRT02_SDP02,sdp,pivot,hip_rotation_moment,-3.180120531,4.745443051,-7.925563582
FAILTCRT02,FAILTCRT02_SDP02,sdp,pivot,lumbar_extension_moment,38.26338283,46.43558096,-8.172198131
FAILTCRT02,FAILTCRT02_SDP02,sdp,pivot,lumbar_bending_moment,2.912400402,17.89208989,-14.97968949
FAILTCRT02,FAILTCRT02_SDP02,sdp,pivot,lumbar_rotation_moment,2.708294152,13.11528275,-10.4069886
FAILTCRT02,FAILTCRT02_SDP02,sdp,pivot,knee_angle_moment,18.7939894,22.16361055,-3.369621148
FAILTCRT02,FAILTCRT02_SDP02,sdp,pivot,arm_flex_moment,6.174413778,6.246210604,-0.071796827
FAILTCRT02,FAILTCRT02_SDP02,sdp,pivot,arm_add_moment,7.940599324,7.940599324,0
FAILTCRT02,FAILTCRT02_SDP02,sdp,pivot,arm_rot_moment,-1.291103561,0.063626004,-1.354729564
FAILTCRT02,FAILTCRT02_SDP02,sdp,pivot,ankle_angle_moment,-54.73304535,0.883091649,-55.616137
FAILTCRT02,FAILTCRT02_SDP02,sdp,pivot,elbow_flex_moment,3.852098896,3.852098896,0
FAILTCRT02,FAILTCRT02_SDP02,sdp,pivot,subtalar_angle_moment,10.3355315,10.71223339,-0.376701885
FAILTCRT02,FAILTCRT02_SDP02,sdp,pivot,pro_sup_moment,-0.040098348,0.00741727,-0.047515618
FAILTCRT02,FAILTCRT02_SDP02,sdp,pivot,mtp_angle_moment,-0.088215203,0,-0.088215203
FAILTCRT02,FAILTCRT02_SDP02,sdp,pivot,wrist_flex_moment,0.228056975,0.229367166,-0.001310191
FAILTCRT02,FAILTCRT02_SDP02,sdp,pivot,wrist_dev_moment,-0.367730123,0.000995159,-0.368725283
FAILTCRT02,FAILTCRT02_SDP02,sdp,nonpivot,hip_flexion_moment,-7.955495426,21.43889973,-29.39439515
FAILTCRT02,FAILTCRT02_SDP02,sdp,nonpivot,hip_adduction_moment,-65.70143934,7.267484757,-72.9689241
FAILTCRT02,FAILTCRT02_SDP02,sdp,nonpivot,hip_rotation_moment,8.015278143,14.21225706,-6.196978914
FAILTCRT02,FAILTCRT02_SDP02,sdp,nonpivot,lumbar_extension_moment,38.26338283,46.43558096,-8.172198131
FAILTCRT02,FAILTCRT02_SDP02,sdp,nonpivot,lumbar_bending_moment,2.912400402,17.89208989,-14.97968949
FAILTCRT02,FAILTCRT02_SDP02,sdp,nonpivot,lumbar_rotation_moment,2.708294152,13.11528275,-10.4069886
FAILTCRT02,FAILTCRT02_SDP02,sdp,nonpivot,knee_angle_moment,-29.54687254,11.45176385,-40.99863639
FAILTCRT02,FAILTCRT02_SDP02,sdp,nonpivot,arm_flex_moment,2.94648353,6.172529091,-3.226045562
FAILTCRT02,FAILTCRT02_SDP02,sdp,nonpivot,arm_add_moment,7.859364583,10.31122507,-2.451860488
FAILTCRT02,FAILTCRT02_SDP02,sdp,nonpivot,arm_rot_moment,-0.04709427,1.793813144,-1.840907413
FAILTCRT02,FAILTCRT02_SDP02,sdp,nonpivot,ankle_angle_moment,-61.61532497,0.614214153,-62.22953912
FAILTCRT02,FAILTCRT02_SDP02,sdp,nonpivot,elbow_flex_moment,4.174659572,5.888035651,-1.713376078
FAILTCRT02,FAILTCRT02_SDP02,sdp,nonpivot,subtalar_angle_moment,6.108286208,6.912542053,-0.804255845
FAILTCRT02,FAILTCRT02_SDP02,sdp,nonpivot,pro_sup_moment,0.043564828,0.113091269,-0.069526441
FAILTCRT02,FAILTCRT02_SDP02,sdp,nonpivot,mtp_angle_moment,-0.084668769,0,-0.084668769
FAILTCRT02,FAILTCRT02_SDP02,sdp,nonpivot,wrist_flex_moment,0.398631307,0.531223583,-0.132592275
FAILTCRT02,FAILTCRT02_SDP02,sdp,nonpivot,wrist_dev_moment,-0.115543093,0.370591664,-0.486134756
FAILTCRT02,FAILTCRT02_SDP03,sdp,pivot,hip_flexion_moment,-12.19890553,25.64783393,-37.84673946
FAILTCRT02,FAILTCRT02_SDP03,sdp,pivot,hip_adduction_moment,-46.10180233,3.504105612,-49.60590794
FAILTCRT02,FAILTCRT02_SDP03,sdp,pivot,hip_rotation_moment,-4.002901146,4.155966985,-8.158868131
FAILTCRT02,FAILTCRT02_SDP03,sdp,pivot,lumbar_extension_moment,33.44243508,39.87632816,-6.433893077
FAILTCRT02,FAILTCRT02_SDP03,sdp,pivot,lumbar_bending_moment,-1.268469317,10.43789684,-11.70636616
FAILTCRT02,FAILTCRT02_SDP03,sdp,pivot,lumbar_rotation_moment,0.234997503,8.140269953,-7.90527245
FAILTCRT02,FAILTCRT02_SDP03,sdp,pivot,knee_angle_moment,25.78247373,30.42289507,-4.640421332
FAILTCRT02,FAILTCRT02_SDP03,sdp,pivot,arm_flex_moment,6.150580177,6.165831256,-0.015251079
FAILTCRT02,FAILTCRT02_SDP03,sdp,pivot,arm_add_moment,8.259269341,8.259269341,0
FAILTCRT02,FAILTCRT02_SDP03,sdp,pivot,arm_rot_moment,-1.375156376,0.012435496,-1.387591872
FAILTCRT02,FAILTCRT02_SDP03,sdp,pivot,ankle_angle_moment,-68.09789502,0.813857539,-68.91175256
FAILTCRT02,FAILTCRT02_SDP03,sdp,pivot,elbow_flex_moment,4.019049012,4.019049012,0
FAILTCRT02,FAILTCRT02_SDP03,sdp,pivot,subtalar_angle_moment,14.68020203,14.89698834,-0.216786307
FAILTCRT02,FAILTCRT02_SDP03,sdp,pivot,pro_sup_moment,-0.036886951,0.004670691,-0.041557642
FAILTCRT02,FAILTCRT02_SDP03,sdp,pivot,mtp_angle_moment,-0.085120327,0,-0.085120327
FAILTCRT02,FAILTCRT02_SDP03,sdp,pivot,wrist_flex_moment,0.248262153,0.248262153,0
FAILTCRT02,FAILTCRT02_SDP03,sdp,pivot,wrist_dev_moment,-0.374226767,0,-0.374226767
FAILTCRT02,FAILTCRT02_SDP03,sdp,nonpivot,hip_flexion_moment,-9.159532554,18.8109563,-27.97048886
FAILTCRT02,FAILTCRT02_SDP03,sdp,nonpivot,hip_adduction_moment,-57.92365352,7.126028672,-65.0496822
FAILTCRT02,FAILTCRT02_SDP03,sdp,nonpivot,hip_rotation_moment,4.366972069,10.06424158,-5.697269515
FAILTCRT02,FAILTCRT02_SDP03,sdp,nonpivot,lumbar_extension_moment,33.44243508,39.87632816,-6.433893077
FAILTCRT02,FAILTCRT02_SDP03,sdp,nonpivot,lumbar_bending_moment,-1.268469317,10.43789684,-11.70636616
FAILTCRT02,FAILTCRT02_SDP03,sdp,nonpivot,lumbar_rotation_moment,0.234997503,8.140269953,-7.90527245
FAILTCRT02,FAILTCRT02_SDP03,sdp,nonpivot,knee_angle_moment,-17.28643553,11.90525414,-29.19168967
FAILTCRT02,FAILTCRT02_SDP03,sdp,nonpivot,arm_flex_moment,4.7416517,4.743175651,-0.001523951
FAILTCRT02,FAILTCRT02_SDP03,sdp,nonpivot,arm_add_moment,6.827689583,6.827689583,0
FAILTCRT02,FAILTCRT02_SDP03,sdp,nonpivot,arm_rot_moment,-1.564847265,0.030491074,-1.595338339
FAILTCRT02,FAILTCRT02_SDP03,sdp,nonpivot,ankle_angle_moment,-51.62179622,0.605625448,-52.22742167
FAILTCRT02,FAILTCRT02_SDP03,sdp,nonpivot,elbow_flex_moment,4.181488,4.181488,0
FAILTCRT02,FAILTCRT02_SDP03,sdp,nonpivot,subtalar_angle_moment,5.441966066,6.280616286,-0.83865022
FAILTCRT02,FAILTCRT02_SDP03,sdp,nonpivot,pro_sup_moment,-0.07138737,0.000171719,-0.071559089
FAILTCRT02,FAILTCRT02_SDP03,sdp,nonpivot,mtp_angle_moment,-0.081096824,0,-0.081096824
FAILTCRT02,FAILTCRT02_SDP03,sdp,nonpivot,wrist_flex_moment,0.176726405,0.177925189,-0.001198784
FAILTCRT02,FAILTCRT02_SDP03,sdp,nonpivot,wrist_dev_moment,-0.44720823,0,-0.44720823
FAILTCRT02,FAILTCRT02_SDP04,sdp,pivot,hip_flexion_moment,-7.159217927,28.91316804,-36.07238596
FAILTCRT02,FAILTCRT02_SDP04,sdp,pivot,hip_adduction_moment,-39.89937596,4.836175654,-44.73555162
FAILTCRT02,FAILTCRT02_SDP04,sdp,pivot,hip_rotation_moment,-5.779442685,4.670956608,-10.45039929
FAILTCRT02,FAILTCRT02_SDP04,sdp,pivot,lumbar_extension_moment,38.75253416,45.95784785,-7.205313686
FAILTCRT02,FAILTCRT02_SDP04,sdp,pivot,lumbar_bending_moment,8.809160577,16.70935036,-7.90018978
FAILTCRT02,FAILTCRT02_SDP04,sdp,pivot,lumbar_rotation_moment,1.877258063,10.33403042,-8.456772352
FAILTCRT02,FAILTCRT02_SDP04,sdp,pivot,knee_angle_moment,25.7576391,30.01650868,-4.258869581
FAILTCRT02,FAILTCRT02_SDP04,sdp,pivot,arm_flex_moment,6.009025965,6.132641143,-0.123615178
FAILTCRT02,FAILTCRT02_SDP04,sdp,pivot,arm_add_moment,7.818043046,7.818043046,0
FAILTCRT02,FAILTCRT02_SDP04,sdp,pivot,arm_rot_moment,-1.310803559,0.043864084,-1.354667643
FAILTCRT02,FAILTCRT02_SDP04,sdp,pivot,ankle_angle_moment,-67.54533362,0.813631173,-68.35896479
FAILTCRT02,FAILTCRT02_SDP04,sdp,pivot,elbow_flex_moment,4.510247947,4.510247947,0
FAILTCRT02,FAILTCRT02_SDP04,sdp,pivot,subtalar_angle_moment,13.8032236,14.3170021,-0.513778507
FAILTCRT02,FAILTCRT02_SDP04,sdp,pivot,pro_sup_moment,-0.029950065,0.008473372,-0.038423437
FAILTCRT02,FAILTCRT02_SDP04,sdp,pivot,mtp_angle_moment,-0.086266852,0,-0.086266852
FAILTCRT02,FAILTCRT02_SDP04,sdp,pivot,wrist_flex_moment,0.307068674,0.307068674,0
FAILTCRT02,FAILTCRT02_SDP04,sdp,pivot,wrist_dev_moment,-0.390412841,0,-0.390412841
FAILTCRT02,FAILTCRT02_SDP04,sdp,nonpivot,hip_flexion_moment,-19.10955478,16.53201765,-35.64157243
FAILTCRT02,FAILTCRT02_SDP04,sdp,nonpivot,hip_adduction_moment,-57.60209346,8.227104489,-65.82919795
FAILTCRT02,FAILTCRT02_SDP04,sdp,nonpivot,hip_rotation_moment,5.217928515,11.13349661,-5.915568096
FAILTCRT02,FAILTCRT02_SDP04,sdp,nonpivot,lumbar_extension_moment,38.75253416,45.95784785,-7.205313686
FAILTCRT02,FAILTCRT02_SDP04,sdp,nonpivot,lumbar_bending_moment,8.809160577,16.70935036,-7.90018978
FAILTCRT02,FAILTCRT02_SDP04,sdp,nonpivot,lumbar_rotation_moment,1.877258063,10.33403042,-8.456772352
FAILTCRT02,FAILTCRT02_SDP04,sdp,nonpivot,knee_angle_moment,-13.6948254,20.54743352,-34.24225891
FAILTCRT02,FAILTCRT02_SDP04,sdp,nonpivot,arm_flex_moment,4.440774606,4.519558807,-0.078784201
FAILTCRT02,FAILTCRT02_SDP04,sdp,nonpivot,arm_add_moment,7.535532992,7.535532992,0
FAILTCRT02,FAILTCRT02_SDP04,sdp,nonpivot,arm_rot_moment,-1.383249083,0.082610804,-1.465859887
FAILTCRT02,FAILTCRT02_SDP04,sdp,nonpivot,ankle_angle_moment,-58.57487224,0.577280914,-59.15215315
FAILTCRT02,FAILTCRT02_SDP04,sdp,nonpivot,elbow_flex_moment,4.335606897,4.335606897,0
FAILTCRT02,FAILTCRT02_SDP04,sdp,nonpivot,subtalar_angle_moment,9.057134361,10.12565397,-1.068519605
FAILTCRT02,FAILTCRT02_SDP04,sdp,nonpivot,pro_sup_moment,-0.061601267,0.00144342,-0.063044687
FAILTCRT02,FAILTCRT02_SDP04,sdp,nonpivot,mtp_angle_moment,-0.084962409,0,-0.084962409
FAILTCRT02,FAILTCRT02_SDP04,sdp,nonpivot,wrist_flex_moment,0.207366163,0.209967976,-0.002601814
FAILTCRT02,FAILTCRT02_SDP04,sdp,nonpivot,wrist_dev_moment,-0.43500216,0,-0.43500216
FAILTCRT02,FAILTCRT02_SDP05,sdp,pivot,hip_flexion_moment,-7.758235443,27.31440072,-35.07263616
FAILTCRT02,FAILTCRT02_SDP05,sdp,pivot,hip_adduction_moment,-45.51428766,3.032209634,-48.54649729
FAILTCRT02,FAILTCRT02_SDP05,sdp,pivot,hip_rotation_moment,-2.97725593,4.804927869,-7.782183799
FAILTCRT02,FAILTCRT02_SDP05,sdp,pivot,lumbar_extension_moment,30.87512535,35.03372358,-4.15859823
FAILTCRT02,FAILTCRT02_SDP05,sdp,pivot,lumbar_bending_moment,3.904292951,13.11631372,-9.212020773
FAILTCRT02,FAILTCRT02_SDP05,sdp,pivot,lumbar_rotation_moment,1.367198874,10.40773798,-9.040539111
FAILTCRT02,FAILTCRT02_SDP05,sdp,pivot,knee_angle_moment,19.08351479,23.34765326,-4.264138479
FAILTCRT02,FAILTCRT02_SDP05,sdp,pivot,arm_flex_moment,6.51593566,6.599659694,-0.083724034
FAILTCRT02,FAILTCRT02_SDP05,sdp,pivot,arm_add_moment,8.374899944,8.374899944,0
FAILTCRT02,FAILTCRT02_SDP05,sdp,pivot,arm_rot_moment,-1.336152166,0.013136129,-1.349288295
FAILTCRT02,FAILTCRT02_SDP05,sdp,pivot,ankle_angle_moment,-63.65082548,0.920432531,-64.57125801
FAILTCRT02,FAILTCRT02_SDP05,sdp,pivot,elbow_flex_moment,4.289381409,4.289381409,0
FAILTCRT02,FAILTCRT02_SDP05,sdp,pivot,subtalar_angle_moment,14.85432213,15.12783512,-0.27351299
FAILTCRT02,FAILTCRT02_SDP05,sdp,pivot,pro_sup_moment,-0.035548528,0.004437804,-0.039986332
FAILTCRT02,FAILTCRT02_SDP05,sdp,pivot,mtp_angle_moment,-0.087412465,0,-0.087412465
FAILTCRT02,FAILTCRT02_SDP05,sdp,pivot,wrist_flex_moment,0.27384998,0.27384998,0
FAILTCRT02,FAILTCRT02_SDP05,sdp,pivot,wrist_dev_moment,-0.386255738,0,-0.386255738
FAILTCRT02,FAILTCRT02_SDP05,sdp,nonpivot,hip_flexion_moment,-4.161984265,20.09253926,-24.25452352
FAILTCRT02,FAILTCRT02_SDP05,sdp,nonpivot,hip_adduction_moment,-63.18416162,7.279023014,-70.46318463
FAILTCRT02,FAILTCRT02_SDP05,sdp,nonpivot,hip_rotation_moment,8.225312743,13.4793579,-5.254045161
